,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role
19496,2,15.3,2,4,False,False,False,0,0,0,0,1,124,1,4,2,14,235,2,1,9,248,1,13,3
19497,2,15.4,2,2,False,False,False,0,0,0,0,0,125,1,4,2,14,241,5,1,9,248,1,13,3
19498,2,15.5,2,2,False,False,False,0,0,0,0,1,125,1,8,2,14,241,5,1,9,248,1,13,3
19499,2,15.6,2,2,False,False,False,0,0,0,0,1,126,1,6,2,14,235,2,1,9,248,1,13,3
19500,2,16.1,1,5,False,False,False,0,0,0,0,2,127,1,4,2,14,235,2,1,9,246,1,1,3
19501,2,16.2,0,3,False,False,False,0,0,0,0,0,129,1,22,2,14,235,2,1,9,246,1,1,3
19502,2,16.3,1,2,False,False,False,0,1,0,0,1,129,1,16,2,14,235,2,1,9,246,1,1,3
19503,2,16.4,1,0,False,False,False,0,0,0,0,2,130,1,8,2,14,241,5,1,9,246,1,1,3
19504,2,16.5,0,2,False,False,False,0,0,0,0,0,132,1,16,2,14,241,5,1,9,246,1,1,3
19505,2,16.6,2,1,False,False,True,0,0,0,0,0,132,1,18,2,14,241,5,1,9,246,1,1,3
19506,2,17.1,2,4,False,False,False,1,0,0,0,1,132,2,19,2,14,235,2,1,9,143,1,8,3
19507,2,17.2,1,0,False,False,False,0,0,0,0,1,133,2,4,2,14,333,2,0,6,143,1,8,3
19508,2,17.3,2,2,False,False,False,0,0,0,0,0,134,2,16,2,14,235,2,1,9,143,1,8,3
19509,2,17.4,1,5,True,False,False,0,0,0,0,4,134,2,0,2,14,235,2,1,9,143,1,8,3
19510,2,17.5,2,3,False,True,False,0,0,0,0,6,138,2,11,2,14,235,2,1,9,143,1,8,3
19511,2,17.6,1,0,False,False,False,0,0,0,0,1,144,2,18,2,14,235,2,1,9,143,1,8,3
19512,2,18.1,2,2,False,False,False,0,0,0,0,0,145,2,10,2,14,235,2,1,9,157,1,18,4
19513,2,18.2,2,2,False,False,False,0,0,0,0,1,145,2,15,2,14,235,2,1,9,157,1,18,4
19514,2,18.3,2,4,False,False,False,0,0,0,0,1,146,2,1,2,14,333,2,0,6,157,1,18,4
19515,2,18.4,2,2,False,False,False,0,0,0,0,1,147,2,1,2,14,235,2,1,9,157,1,18,4
19516,2,18.5,2,4,False,False,False,3,0,0,0,3,148,2,1,2,14,333,2,0,6,157,1,18,4
19517,2,18.6,2,2,False,False,True,0,0,0,0,0,151,2,17,2,14,235,2,1,9,157,1,18,4
19518,2,1.1,2,2,False,False,False,0,0,0,0,0,7,0,1,2,14,241,5,1,9,248,1,13,3
19519,2,1.2,2,2,False,False,False,0,0,0,0,1,7,0,8,2,14,241,5,1,9,248,1,13,3
19520,2,1.3,2,4,False,False,False,0,0,0,0,0,8,0,2,2,14,54,2,1,1,248,1,13,3
19521,2,1.4,0,0,False,False,False,0,0,0,0,0,8,0,4,2,14,54,2,1,1,248,1,13,3
19522,2,1.5,1,2,False,False,False,0,0,0,0,0,8,0,3,2,14,54,2,1,1,248,1,13,3
19523,2,1.6,1,2,False,False,False,0,0,0,0,1,8,0,8,2,14,54,2,1,1,248,1,13,3
19524,2,2.1,1,4,False,False,False,0,0,0,0,0,9,0,11,2,14,54,2,1,1,246,1,1,3
19525,2,2.2,1,4,True,False,False,0,0,0,0,4,9,0,1,2,14,54,2,1,1,246,1,1,3
19526,2,2.3,1,2,False,False,False,0,0,0,0,1,13,0,2,2,14,54,2,1,1,246,1,1,3
19527,2,2.4,1,0,True,False,False,0,0,0,0,4,14,0,4,2,14,241,5,1,9,246,1,1,3
19528,2,2.5,1,0,False,False,False,0,0,0,0,2,18,0,0,2,14,241,5,1,9,246,1,1,3
19529,2,2.6,4,4,True,False,False,0,0,0,0,4,20,0,1,2,14,241,5,1,9,246,1,1,3
19530,2,19.1,0,2,False,False,False,0,0,1,0,1,151,3,4,2,14,333,2,0,6,248,1,13,3
19531,2,19.1,2,2,False,False,False,0,0,0,0,1,152,3,20,2,14,333,2,0,6,248,1,13,3
19532,2,3.1,2,0,True,False,False,0,0,0,0,4,24,0,8,2,14,54,2,1,1,143,1,8,3
19533,2,3.2,2,4,False,False,False,0,0,0,0,2,28,0,2,2,14,54,2,1,1,143,1,8,3
19534,2,3.3,2,4,False,False,False,0,0,0,0,1,30,0,19,2,14,54,2,1,1,143,1,8,3
19535,2,3.4,2,4,False,False,False,0,0,0,0,0,31,0,3,2,14,241,5,1,9,143,1,8,3
19536,2,3.5,2,2,False,False,False,0,0,0,0,1,31,0,8,2,14,241,5,1,9,143,1,8,3
19537,2,3.6,2,4,False,False,False,0,0,0,0,0,32,0,3,2,14,54,2,1,1,143,1,8,3
19538,2,4.1,2,2,True,False,False,0,0,0,0,4,32,0,16,2,14,241,5,1,9,248,1,13,3
19539,2,4.2,2,2,True,False,False,0,0,0,0,4,36,0,4,2,14,241,5,1,9,248,1,13,3
19540,2,4.3,1,0,False,False,False,0,0,0,0,1,40,0,4,2,14,241,5,1,9,248,1,13,3
19541,2,4.4,0,0,False,False,False,0,0,1,0,1,41,0,4,2,14,54,2,1,1,248,1,13,3
19542,2,4.4,2,4,False,False,False,0,0,0,0,0,42,0,2,2,14,54,2,1,1,248,1,13,3
19543,2,4.5,1,2,True,False,False,0,0,0,0,4,42,0,4,2,14,54,2,1,1,248,1,13,3
19544,2,4.6,2,2,False,False,False,0,0,0,0,1,46,0,4,2,14,54,2,1,1,248,1,13,3
19545,2,5.1,2,4,False,False,False,0,0,0,0,1,47,0,11,2,14,54,2,1,1,143,1,8,3
19546,2,5.2,2,0,False,False,False,0,0,0,0,0,48,0,8,2,14,241,5,1,9,143,1,8,3
19547,2,5.3,1,2,False,False,False,0,1,0,0,1,48,0,4,2,14,241,5,1,9,143,1,8,3
19548,2,5.4,2,3,True,False,False,0,0,0,0,4,49,0,11,2,14,54,2,1,1,143,1,8,3
19549,2,5.5,2,4,False,False,False,0,0,0,0,1,53,0,2,2,14,54,2,1,1,143,1,8,3
19550,2,5.6,1,2,False,False,False,0,0,0,0,1,54,0,4,2,14,241,5,1,9,143,1,8,3
19551,2,6.1,2,2,False,False,False,0,0,0,0,1,55,0,1,2,14,241,5,1,9,157,1,18,4
19552,2,6.2,1,2,False,False,False,0,0,0,0,0,56,0,4,2,14,54,2,1,1,157,1,18,4
19553,2,6.3,2,2,False,False,False,0,0,0,0,1,56,0,0,2,14,54,2,1,1,157,1,18,4
19554,2,6.4,1,0,False,False,False,0,0,0,0,1,57,0,4,2,14,241,5,1,9,157,1,18,4
19555,2,6.5,0,2,True,False,False,0,0,0,0,4,58,0,11,2,14,54,2,1,1,157,1,18,4
19556,2,6.6,1,2,False,False,False,0,1,0,0,1,62,0,8,2,14,54,2,1,1,157,1,18,4
19557,2,7.1,1,2,False,False,False,0,0,0,0,0,63,0,3,2,14,54,2,1,1,102,1,6,3
19558,2,7.2,1,2,False,False,False,0,0,0,0,1,63,0,4,2,14,54,2,1,1,102,1,6,3
19559,2,7.3,1,2,False,False,False,0,0,0,0,1,64,0,11,2,14,241,5,1,9,102,1,6,3
19560,2,7.4,1,4,False,False,False,0,0,0,0,1,65,0,11,2,14,54,2,1,1,102,1,6,3
19561,2,7.5,2,0,False,False,False,0,0,0,0,1,66,0,12,2,14,241,5,1,9,102,1,6,3
19562,2,7.6,1,2,False,False,False,0,0,0,0,1,67,0,4,2,14,54,2,1,1,102,1,6,3
19563,2,8.1,1,2,False,False,False,0,0,0,0,0,68,0,12,2,14,54,2,1,1,157,1,18,4
19564,2,8.2,1,2,False,False,False,0,0,0,0,1,68,0,11,2,14,54,2,1,1,157,1,18,4
19565,2,8.3,2,0,False,False,False,0,0,0,0,2,69,0,17,2,14,241,5,1,9,157,1,18,4
19566,2,8.4,2,2,False,False,False,0,0,0,0,1,71,0,1,2,14,241,5,1,9,157,1,18,4
19567,2,8.5,2,2,False,False,False,0,0,0,0,1,72,0,1,2,14,54,2,1,1,157,1,18,4
19568,2,8.6,2,4,False,False,False,0,0,0,0,2,73,0,11,2,14,241,5,1,9,157,1,18,4
19569,1,0.1,2,4,True,False,False,0,0,0,0,4,0,0,1,2,0,175,2,1,9,40,1,9,0
19570,1,0.2,2,4,False,False,False,0,0,0,0,1,4,0,19,2,0,175,2,1,9,40,1,9,0
19571,1,0.3,4,0,False,False,False,0,0,0,0,0,5,0,0,2,0,295,2,1,7,40,1,9,0
19572,1,0.4,2,0,False,False,False,0,0,0,0,1,5,0,8,2,0,295,2,1,7,40,1,9,0
19573,1,0.5,2,2,False,False,False,0,0,0,0,0,6,0,3,2,0,175,2,1,9,40,1,9,0
19574,1,0.6,2,0,False,False,False,0,0,0,0,0,6,0,8,2,0,175,2,1,9,40,1,9,0
19575,1,9.1,1,0,False,False,False,0,0,0,0,0,57,2,4,2,0,310,2,1,1,15,1,6,3
19576,1,9.2,1,1,False,False,False,0,0,0,0,1,57,2,21,2,0,310,2,1,1,15,1,6,3
19577,1,9.3,1,0,False,False,False,0,0,0,0,2,58,2,8,2,0,368,2,1,7,15,1,6,3
19578,1,9.4,2,0,False,False,False,0,0,0,0,0,60,2,0,2,0,368,2,1,7,15,1,6,3
19579,1,9.5,2,1,False,False,False,0,0,0,0,1,60,2,8,2,0,368,2,1,7,15,1,6,3
19580,1,9.6,1,0,False,False,False,0,0,0,0,1,61,2,18,2,0,310,2,1,1,15,1,6,3
19581,1,10.1,2,2,False,False,False,0,0,0,0,0,62,2,0,2,0,310,2,1,1,40,1,9,0
19582,1,10.2,1,0,False,False,False,0,0,0,0,1,62,2,4,2,0,310,2,1,1,40,1,9,0
19583,1,10.3,1,2,False,False,False,0,0,0,0,1,63,2,4,2,0,368,2,1,7,40,1,9,0
19584,1,10.4,2,2,False,False,False,0,0,0,0,0,64,2,8,2,0,310,2,1,1,40,1,9,0
19585,1,10.5,1,3,False,True,False,0,0,0,0,6,64,2,11,2,0,310,2,1,1,40,1,9,0
19586,1,10.6,2,0,True,False,False,0,0,0,0,4,70,2,0,2,0,310,2,1,1,40,1,9,0
19587,1,11.1,1,0,False,False,False,0,0,0,0,1,74,2,4,2,0,368,2,1,7,15,1,6,3
19588,1,11.2,2,0,False,False,True,0,0,0,0,0,75,2,0,2,0,310,2,1,1,15,1,6,3
19589,1,11.3,1,2,False,False,False,0,0,0,0,0,75,3,3,2,0,127,2,1,0,15,1,6,3
19590,1,11.4,1,0,False,False,False,0,0,0,0,0,75,3,3,2,0,127,2,1,0,15,1,6,3
19591,1,11.5,2,0,False,False,False,0,0,0,0,1,75,3,0,2,0,127,2,1,0,15,1,6,3
19592,1,11.6,2,2,False,False,False,0,0,0,0,1,76,3,18,2,0,368,2,1,7,15,1,6,3
19593,1,12.1,2,4,False,False,False,0,0,0,0,1,77,3,1,2,0,368,2,1,7,145,1,16,2
19594,1,12.2,2,0,False,False,False,0,0,0,0,0,78,3,0,2,0,127,2,1,0,145,1,16,2
19595,1,12.3,2,0,False,False,False,0,0,0,0,0,78,3,0,2,0,127,2,1,0,145,1,16,2
19596,1,12.4,2,2,False,False,False,0,0,0,0,1,78,3,0,2,0,127,2,1,0,145,1,16,2
19597,1,12.5,1,2,False,False,False,0,0,0,0,1,79,3,8,2,0,368,2,1,7,145,1,16,2
19598,1,12.6,1,0,False,False,False,0,0,0,0,0,80,3,0,2,0,127,2,1,0,145,1,16,2
19599,1,13.1,1,2,False,False,False,0,0,0,0,1,80,3,12,2,0,368,2,1,7,64,1,9,0
19600,1,13.2,2,4,False,False,False,0,0,0,0,1,81,3,4,2,0,127,2,1,0,64,1,9,0
19601,1,13.3,2,2,True,False,False,0,0,0,0,4,82,3,1,2,0,368,2,1,7,64,1,9,0
19602,1,13.4,2,0,False,False,False,0,0,0,0,1,86,3,8,2,0,368,2,1,7,64,1,9,0
19603,1,13.5,1,3,False,False,False,0,0,1,0,1,87,3,11,2,0,127,2,1,0,64,1,9,0
19604,1,13.5,1,2,False,False,False,0,0,0,0,1,88,3,4,2,0,127,2,1,0,64,1,9,0
19605,1,13.6,2,4,False,False,False,0,0,0,0,1,89,3,4,2,0,368,2,1,7,64,1,9,0
19606,1,14.1,1,1,False,False,False,0,0,0,0,1,90,3,4,2,0,368,2,1,7,145,1,16,2
19607,1,14.2,1,0,True,False,False,0,0,0,0,4,91,3,20,2,0,127,2,1,0,145,1,16,2
19608,1,14.3,1,0,False,False,False,0,0,0,0,0,95,3,0,2,0,127,2,1,0,145,1,16,2
19609,1,14.4,1,0,False,False,False,0,0,0,0,1,95,3,8,2,0,127,2,1,0,145,1,16,2
19610,1,14.5,1,2,False,False,False,0,0,0,0,0,96,3,16,2,0,368,2,1,7,145,1,16,2
19611,1,14.6,2,0,True,False,False,0,0,0,0,4,96,3,0,2,0,368,2,1,7,145,1,16,2
19612,1,15.1,1,2,False,False,False,0,0,1,0,1,100,3,4,2,0,127,2,1,0,59,1,9,3
19613,1,15.1,1,2,False,False,False,0,0,0,0,1,101,3,4,2,0,127,2,1,0,59,1,9,3
19614,1,15.2,1,5,False,False,False,0,0,0,0,0,102,3,4,2,0,368,2,1,7,59,1,9,3
19615,1,15.3,2,0,True,False,False,0,0,0,0,4,102,3,0,2,0,368,2,1,7,59,1,9,3
19616,1,15.4,1,2,False,False,False,0,0,0,0,1,106,3,4,2,0,368,2,1,7,59,1,9,3
19617,1,15.5,2,3,False,False,False,0,0,0,0,2,107,3,11,2,0,127,2,1,0,59,1,9,3
19618,1,15.6,1,4,False,False,False,0,0,0,0,1,109,3,11,2,0,127,2,1,0,59,1,9,3
19619,1,16.1,1,4,False,True,False,0,0,0,0,6,110,3,1,2,0,127,2,1,0,223,1,4,0
19620,1,16.2,1,4,False,False,False,0,0,0,0,2,116,3,11,2,0,127,2,1,0,223,1,4,0
19621,1,16.3,2,5,False,False,False,0,0,0,0,0,118,3,0,2,0,127,2,1,0,223,1,4,0
19622,1,16.4,2,5,False,False,False,0,0,0,0,2,118,3,8,2,0,127,2,1,0,223,1,4,0
19623,1,16.5,1,3,False,False,False,0,0,0,0,0,120,3,22,2,0,127,2,1,0,223,1,4,0
19624,1,16.6,2,5,False,False,False,0,0,0,0,1,120,3,4,2,0,127,2,1,0,223,1,4,0
19625,1,17.1,2,3,False,True,False,0,0,0,0,6,121,3,11,2,0,127,2,1,0,59,1,9,3
19626,1,17.2,1,0,False,True,False,0,0,0,0,6,127,3,4,2,0,127,2,1,0,59,1,9,3
19627,1,17.3,1,4,False,False,False,0,0,0,0,0,133,3,11,2,0,127,2,1,0,59,1,9,3
19628,1,17.4,1,5,False,False,False,0,0,0,0,1,133,3,4,2,0,127,2,1,0,59,1,9,3
19629,1,17.5,2,0,False,False,False,0,0,0,0,2,134,3,0,2,0,368,2,1,7,59,1,9,3
19630,1,17.6,4,5,False,False,True,0,0,0,0,0,136,3,19,2,0,368,2,1,7,59,1,9,3
19631,1,18.1,1,2,False,False,False,0,0,0,0,1,136,4,16,2,0,127,2,1,0,223,1,4,0
19632,1,18.2,2,4,True,False,False,0,0,0,0,4,137,4,1,2,0,301,5,0,9,223,1,4,0
19633,1,18.3,1,5,False,False,False,0,0,0,0,1,141,4,4,2,0,301,5,0,9,223,1,4,0
19634,1,18.4,4,5,True,False,False,0,0,0,0,4,142,4,18,2,0,127,2,1,0,223,1,4,0
19635,1,18.5,2,3,False,True,False,0,0,0,0,6,146,4,11,2,0,127,2,1,0,223,1,4,0
19636,1,18.6,1,0,True,False,False,0,0,0,0,4,152,4,4,2,0,127,2,1,0,223,1,4,0
19637,1,1.1,1,0,False,False,False,0,0,0,0,0,6,0,8,2,0,295,2,1,7,64,1,9,0
19638,1,1.2,1,2,False,False,False,0,0,0,0,2,6,0,4,2,0,295,2,1,7,64,1,9,0
19639,1,1.3,1,2,False,False,False,0,0,0,0,1,8,0,4,2,0,295,2,1,7,64,1,9,0
19640,1,1.4,2,4,False,False,True,0,0,0,0,0,9,0,19,2,0,175,2,1,9,64,1,9,0
19641,1,1.5,2,0,False,False,False,0,0,0,0,0,9,1,8,2,0,368,2,1,7,64,1,9,0
19642,1,1.6,2,2,False,False,False,0,0,0,0,1,9,1,4,2,0,368,2,1,7,64,1,9,0
19643,1,2.1,1,2,False,False,False,0,0,0,0,0,10,1,12,2,0,368,2,1,7,223,1,4,0
19644,1,2.2,1,4,False,False,False,0,0,0,0,0,10,1,2,2,0,368,2,1,7,223,1,4,0
19645,1,2.3,1,2,False,False,False,0,0,0,0,1,10,1,2,2,0,368,2,1,7,223,1,4,0
19646,1,2.4,2,2,False,False,False,0,0,0,0,0,11,1,0,2,0,295,2,1,7,223,1,4,0
19647,1,2.5,1,4,False,False,False,0,0,0,0,0,11,1,12,2,0,295,2,1,7,223,1,4,0
19648,1,2.6,1,2,False,False,False,0,0,0,0,0,11,1,4,2,0,295,2,1,7,223,1,4,0
19649,1,19.1,4,1,False,False,False,0,0,0,0,1,156,4,0,2,0,301,5,0,9,59,1,9,3
19650,1,19.2,2,0,False,False,False,0,0,0,0,1,157,4,0,2,0,127,2,1,0,59,1,9,3
19651,1,19.3,2,5,False,False,True,0,0,0,0,0,158,4,1,2,0,301,5,0,9,59,1,9,3
19652,1,19.4,2,0,False,True,False,0,0,0,0,6,158,5,16,2,0,127,2,1,0,59,1,9,3
19653,1,19.5,2,1,True,False,False,0,0,0,0,4,164,5,11,2,0,127,2,1,0,59,1,9,3
19654,1,19.6,1,0,False,False,True,0,0,0,0,0,168,5,4,2,0,127,2,1,0,59,1,9,3
19655,1,3.1,2,0,False,True,False,0,0,0,0,6,11,1,0,2,0,368,2,1,7,64,1,9,0
19656,1,3.2,2,4,False,False,False,0,0,0,0,1,17,1,4,2,0,368,2,1,7,64,1,9,0
19657,1,3.3,2,4,False,False,False,0,0,0,0,1,18,1,4,2,0,295,2,1,7,64,1,9,0
19658,1,3.4,2,2,False,False,False,0,0,0,0,0,19,1,3,2,0,368,2,1,7,64,1,9,0
19659,1,3.5,0,0,False,False,False,0,0,1,0,1,19,1,6,2,0,368,2,1,7,64,1,9,0
19660,1,3.5,1,2,False,False,False,0,0,0,0,1,20,1,4,2,0,368,2,1,7,64,1,9,0
19661,1,3.6,2,2,False,False,False,0,0,0,0,0,21,1,4,2,0,295,2,1,7,64,1,9,0
19662,1,4.1,1,2,False,False,False,0,0,0,0,1,21,1,4,2,0,368,2,1,7,223,1,4,0
19663,1,4.2,1,0,True,False,False,0,0,0,0,4,22,1,4,2,0,295,2,1,7,223,1,4,0
19664,1,4.3,0,4,True,False,False,0,0,0,0,4,26,1,11,2,0,295,2,1,7,223,1,4,0
19665,1,4.4,2,2,False,False,False,0,0,0,0,1,30,1,1,2,0,295,2,1,7,223,1,4,0
19666,1,4.5,0,2,False,False,False,0,0,0,0,0,31,1,4,2,0,368,2,1,7,223,1,4,0
19667,1,4.6,1,2,False,False,False,0,0,0,0,0,31,1,19,2,0,368,2,1,7,223,1,4,0
19668,1,5.1,1,0,True,False,False,0,0,0,0,4,31,1,21,2,0,295,2,1,7,15,1,6,3
19669,1,5.2,2,0,False,False,False,0,0,0,0,0,35,1,21,2,0,295,2,1,7,15,1,6,3
19670,1,5.3,2,2,False,False,False,0,0,0,0,0,35,1,1,2,0,295,2,1,7,15,1,6,3
19671,1,5.4,1,0,False,False,False,0,0,0,0,1,35,1,8,2,0,295,2,1,7,15,1,6,3
19672,1,5.5,2,2,False,False,False,0,0,0,0,1,36,1,1,2,0,368,2,1,7,15,1,6,3
19673,1,5.6,2,2,False,False,False,0,0,0,0,1,37,1,8,2,0,295,2,1,7,15,1,6,3
19674,1,6.1,2,2,False,False,False,0,0,0,0,0,38,1,6,2,0,295,2,1,7,145,1,16,2
19675,1,6.2,1,0,False,False,False,0,0,0,0,1,38,1,8,2,0,295,2,1,7,145,1,16,2
19676,1,6.3,1,0,True,False,False,0,0,0,0,4,39,1,20,2,0,368,2,1,7,145,1,16,2
19677,1,6.4,2,0,False,False,False,0,0,0,0,2,43,1,0,2,0,368,2,1,7,145,1,16,2
19678,1,6.5,1,0,False,False,False,0,0,0,0,1,45,1,8,2,0,368,2,1,7,145,1,16,2
19679,1,6.6,2,2,False,False,False,0,0,0,0,0,46,1,6,2,0,295,2,1,7,145,1,16,2
19680,1,7.1,1,0,False,False,False,0,0,0,0,1,46,1,8,2,0,368,2,1,7,15,1,6,3
19681,1,7.2,2,2,False,False,False,0,0,0,0,0,47,1,12,2,0,295,2,1,7,15,1,6,3
19682,1,7.3,2,0,False,False,False,0,0,0,0,1,47,1,16,2,0,295,2,1,7,15,1,6,3
19683,1,7.4,1,0,False,False,False,0,0,0,0,1,48,1,4,2,0,368,2,1,7,15,1,6,3
19684,1,7.5,2,2,False,False,False,0,0,0,0,1,49,1,4,2,0,295,2,1,7,15,1,6,3
19685,1,7.6,1,0,False,False,False,0,0,0,0,1,50,1,8,2,0,368,2,1,7,15,1,6,3
19686,1,8.1,2,4,False,False,False,0,0,0,0,1,51,1,11,2,0,368,2,1,7,59,1,9,3
19687,1,8.2,2,0,True,False,False,0,0,0,0,4,52,1,0,2,0,295,2,1,7,59,1,9,3
19688,1,8.3,2,2,False,False,False,0,0,0,0,0,56,1,20,2,0,295,2,1,7,59,1,9,3
19689,1,8.4,1,0,False,False,False,0,0,0,0,0,56,1,8,2,0,295,2,1,7,59,1,9,3
19690,1,8.5,2,0,False,False,True,0,0,0,0,0,56,1,16,2,0,295,2,1,7,59,1,9,3
19691,1,8.6,1,2,False,False,False,0,0,0,0,1,56,2,4,2,0,310,2,1,1,59,1,9,3
19692,2,0.1,2,2,False,False,False,0,0,1,0,1,0,0,6,2,0,145,2,1,9,36,1,11,3
19693,2,0.1,2,2,True,False,False,0,0,0,0,4,1,0,0,2,0,145,2,1,9,36,1,11,3
19694,2,0.2,2,2,False,False,False,0,0,0,0,0,5,0,3,2,0,145,2,1,9,36,1,11,3
19695,2,0.3,2,4,True,False,False,0,0,0,0,4,5,0,0,2,0,145,2,1,9,36,1,11,3
19696,2,0.4,4,0,False,False,False,0,0,0,0,0,9,0,0,2,0,145,2,1,9,36,1,11,3
19697,2,0.5,2,4,False,False,False,0,0,0,0,0,9,0,4,2,0,145,2,1,9,36,1,11,3
19698,2,0.6,1,0,True,False,False,0,0,0,0,4,9,0,4,2,0,145,2,1,9,36,1,11,3
19699,2,9.1,1,4,True,False,False,0,0,0,0,4,91,0,1,2,0,9,2,1,6,30,1,4,3
19700,2,9.2,1,0,False,False,False,0,0,0,0,1,95,0,4,2,0,9,2,1,6,30,1,4,3
19701,2,9.3,1,0,False,False,False,0,0,0,0,0,96,0,20,2,0,145,2,1,9,30,1,4,3
19702,2,9.4,2,2,False,False,False,0,0,0,0,0,96,0,0,2,0,145,2,1,9,30,1,4,3
19703,2,9.5,2,4,False,False,False,0,0,0,0,1,96,0,11,2,0,145,2,1,9,30,1,4,3
19704,2,9.6,2,0,False,False,False,0,0,0,0,1,97,0,8,2,0,9,2,1,6,30,1,4,3
19705,2,10.1,1,4,False,True,False,0,0,0,0,6,98,0,11,2,0,9,2,1,6,92,1,13,0
19706,2,10.2,1,2,False,False,False,0,0,0,0,2,104,0,4,2,0,9,2,1,6,92,1,13,0
19707,2,10.3,1,2,False,False,False,0,0,0,0,0,106,0,0,2,0,9,2,1,6,92,1,13,0
19708,2,10.4,1,5,False,False,False,0,0,0,0,1,106,0,4,2,0,9,2,1,6,92,1,13,0
19709,2,10.5,2,4,False,False,False,0,0,0,0,1,107,0,4,2,0,145,2,1,9,92,1,13,0
19710,2,10.6,2,3,False,False,False,0,0,0,0,0,108,0,6,2,0,9,2,1,6,92,1,13,0
19711,2,11.1,2,2,False,False,False,0,0,0,0,1,108,0,0,2,0,145,2,1,9,203,1,15,4
19712,2,11.2,2,2,False,False,False,0,0,0,0,1,109,0,8,2,0,9,2,1,6,203,1,15,4
19713,2,11.3,2,4,False,False,False,0,0,0,0,2,110,0,1,2,0,145,2,1,9,203,1,15,4
19714,2,11.4,4,4,False,False,False,0,0,0,0,1,112,0,1,2,0,145,2,1,9,203,1,15,4
19715,2,11.5,2,0,False,True,False,0,0,0,0,6,113,0,21,2,0,9,2,1,6,203,1,15,4
19716,2,11.6,2,0,True,False,False,0,0,0,0,4,119,0,0,2,0,9,2,1,6,203,1,15,4
19717,2,12.1,2,4,False,False,False,0,0,0,0,2,123,0,0,2,0,145,2,1,9,92,1,13,0
19718,2,12.2,2,4,False,False,False,0,0,0,0,1,125,0,19,2,0,145,2,1,9,92,1,13,0
19719,2,12.3,1,2,False,False,False,0,0,0,0,3,126,0,16,2,0,9,2,1,6,92,1,13,0
19720,2,12.4,2,4,True,False,False,0,0,0,0,4,129,0,13,2,0,145,2,1,9,92,1,13,0
19721,2,12.5,2,3,False,True,False,0,0,0,0,6,133,0,11,2,0,145,2,1,9,92,1,13,0
19722,2,12.6,1,0,False,False,False,0,0,0,0,1,139,0,6,2,0,145,2,1,9,92,1,13,0
19723,2,13.1,2,0,False,False,False,0,0,0,0,0,140,0,0,2,0,145,2,1,9,179,1,8,3
19724,2,13.2,2,2,False,False,False,0,0,0,0,0,140,0,0,2,0,145,2,1,9,179,1,8,3
19725,2,13.3,2,0,True,False,False,0,0,0,0,4,140,0,0,2,0,145,2,1,9,179,1,8,3
19726,2,13.4,1,5,False,False,False,0,0,0,0,0,144,0,0,2,0,145,2,1,9,179,1,8,3
19727,2,13.5,1,0,False,True,False,0,0,0,0,6,144,0,20,2,0,145,2,1,9,179,1,8,3
19728,2,13.6,2,2,True,False,False,0,0,0,0,4,150,0,16,2,0,145,2,1,9,179,1,8,3
19729,2,14.1,2,2,False,False,False,0,0,0,0,1,154,0,16,2,0,9,2,1,6,13,1,18,4
19730,2,14.2,2,4,False,False,False,0,0,0,0,0,155,0,1,2,0,145,2,1,9,13,1,18,4
19731,2,14.3,2,0,False,False,False,0,0,0,0,1,155,0,12,2,0,145,2,1,9,13,1,18,4
19732,2,14.4,1,0,False,False,False,0,0,0,0,0,156,0,4,2,0,9,2,1,6,13,1,18,4
19733,2,14.5,2,2,False,False,False,0,0,0,0,0,156,0,3,2,0,9,2,1,6,13,1,18,4
19734,2,14.6,2,2,False,False,False,0,0,0,0,0,156,0,0,2,0,9,2,1,6,13,1,18,4
19735,2,15.1,1,0,False,False,False,0,0,0,0,2,156,0,0,2,0,145,2,1,9,179,1,8,3
19736,2,15.2,2,4,False,False,False,0,0,0,0,0,158,0,1,2,0,145,2,1,9,179,1,8,3
19737,2,15.3,2,0,False,False,False,0,0,0,0,1,158,0,0,2,0,145,2,1,9,179,1,8,3
19738,2,15.4,2,4,True,False,False,0,0,0,0,4,159,0,1,2,0,9,2,1,6,179,1,8,3
19739,2,15.5,1,1,False,False,False,0,0,0,0,1,163,0,4,2,0,9,2,1,6,179,1,8,3
19740,2,15.6,1,0,False,True,False,0,0,0,0,6,164,0,16,2,0,145,2,1,9,179,1,8,3
19741,2,1.1,1,2,False,False,False,0,0,0,0,1,13,0,4,2,0,9,2,1,6,30,1,4,3
19742,2,1.2,1,0,True,False,False,0,0,0,0,4,14,0,8,2,0,145,2,1,9,30,1,4,3
19743,2,1.3,0,2,False,False,False,0,0,1,0,1,18,0,6,2,0,145,2,1,9,30,1,4,3
19744,2,1.3,1,0,False,False,False,0,0,0,0,0,19,0,4,2,0,145,2,1,9,30,1,4,3
19745,2,1.4,1,1,False,False,False,0,0,0,0,0,19,0,8,2,0,145,2,1,9,30,1,4,3
19746,2,1.5,1,2,False,False,False,0,0,0,0,1,19,0,8,2,0,145,2,1,9,30,1,4,3
